Область,Тергромада,Програма-проєкт МТД,Тематика,Кількість
Вінницька,Томашпільська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Вапнярська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Тростянецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Вінницька,Ободівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Тульчинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Шпиківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Вінницька,Гніванська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Тиврівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Жданівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Чернівецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Бабчинецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Вінницька,Чечельницька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Вінницька,Ямпільська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Волинська,Луцька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,7
Волинська,Володимир-Волинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,5
Волинська,Ковельська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,6
Волинська,Нововолинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,5
Волинська,Зимнівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Оваднівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,5
Волинська,Берестечківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Мар’янівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Іваничівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Литовезька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Павлівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,5
Волинська,Поромівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,9
Волинська,Камінь-Каширська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Сошичненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Волинська,Ківерцівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Волинська,Олицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Цуманська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,6
Волинська,Голобська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Велицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Дубівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Колодяжненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Поворська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Локачинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Затурцівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Боратинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Городищенська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Любешівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,6
Волинська,Любомльська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Головненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Вишнівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Рівненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,5
Волинська,Маневицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Колківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,6
Волинська,Прилісненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Ратнівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,6
Волинська,Заболоттівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Велимченська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Забродівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,7
Волинська,Самарівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Рожищенська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Доросинівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Копачівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,4
Волинська,Старовижівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Дубечненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Сереховичівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Волинська,Смідинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,5
Волинська,Турійська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,5
Волинська,Луківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Волинська,Шацька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,5
Дніпропетровська,Вільногірська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Жовтоводська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Дніпропетровська,Покровська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Синельниківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Тернівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Апостолівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Дніпропетровська,Дубовиківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Обухівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Слобожанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Миколаївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Дніпропетровська,Криничанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Дніпропетровська,Божедарівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Затишнянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Дніпропетровська,Личківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Новопавлівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Дніпропетровська,Богданівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Троїцька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Петриківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Дніпропетровська,Миколаївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Українська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Дніпропетровська,Саксаганська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Іларіонівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Раївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Солонянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Святовасилівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Софіївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Девладівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Дніпропетровська,Мирівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Царичанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Китайгородська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Дніпропетровська,Ляшківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Донецька,Олександрівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Донецька,Сіверська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Донецька,Шахівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Житомирська,Бердичівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Коростенська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Малинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Новоград-Волинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Андрушівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Червоненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Баранівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Гришковецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Семенівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Новоборівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Ємільчинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Новогуйвинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Оліївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Станишівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Горщиківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Любарська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Чоповицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Городницька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Брониківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Стриївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Ярунська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Овруцька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Олевська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Білокоровицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Попільнянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Вишевицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Потіївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Пулинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Курненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Житомирська,Чуднівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Житомирська,Вільшанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Закарпатська,Великобийганська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Закарпатська,Зарічанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Закарпатська,Кам’янська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Закарпатська,Верхньокоропецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Закарпатська,Перечинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Закарпатська,Дубриницько-Малоберезнянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Закарпатська,Ясінянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
