Область,Тергромада,Програма-проєкт МТД,Тематика,Кількість
Запорізька,Гуляйпільська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Запорізька,Веселівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Запорізька,Широківська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Івано-Франківська,Верхнянська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Івано-Франківська,Печеніжинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Івано-Франківська,Нижньовербізька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,6
Івано-Франківська,П’ядицька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Івано-Франківська,Дзвиняцька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Івано-Франківська,Ланчинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Івано-Франківська,Старобогородчанська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Івано-Франківська,Білоберізька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Івано-Франківська,Більшівцівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Івано-Франківська,Тлумацька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Кіровоградська,Бобринецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Кіровоградська,Дмитрівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Кіровоградська,Маловисківська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Кіровоградська,Смолінська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Кіровоградська,Новоукраїнська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,7
Кіровоградська,Новопразька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Кіровоградська,Помічнянська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Кіровоградська,Компаніївська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Миколаївська,Вознесенська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Миколаївська,Арбузинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Миколаївська,Прибужанівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Миколаївська,Доманівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Миколаївська,Мостівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Миколаївська,Галицинівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Миколаївська,Шевченківська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Миколаївська,Кам’яномостівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Миколаївська,Баштанська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Миколаївська,Бузька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Миколаївська,Олександрівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Тернопільська,Борщівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Тернопільська,Золотопотіцька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Тернопільська,Вишнівецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Тернопільська,Зборівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Тернопільська,Лановецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Тернопільська,Скалатська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Тернопільська,Підволочиська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Тернопільська,Теребовлянська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Тернопільська,Микулинецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Тернопільська,Золотниківська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,6
Тернопільська,Іванівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Тернопільська,Байковецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Тернопільська,Заводська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Тернопільська,Шумська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Тернопільська,Хоростківська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Тернопільська,Великогаївська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Тернопільська,Гусятинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Тернопільська,Скала-Подільська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Харківська,Старосалтівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,8
Харківська,Мереф’янська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,9
Харківська,Золочівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Харківська,Малинівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Херсонська,Новорайська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Херсонська,Високопільська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Херсонська,Великокопанівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Херсонська,Чаплинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,2
Херсонська,Асканія-Нова,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Херсонська,Присиваська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Херсонська,Станіславська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,1
Херсонська,Кочубеївська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Херсонська,Тавричанська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Херсонська,Музиківська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,3
Чернівецька,Глибоцька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Чернівецька,Новоселицька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,7
Чернівецька,Мамалигівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,6
Чернівецька,Вижницька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Чернівецька,Усть-Путильська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Чернівецька,Рукшинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Чернівецька,Хотинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Чернівецька,Клішковецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Чернівецька,Недобоївська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,4
Чернівецька,Великокучурівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,6
Чернівецька,Вижницька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Усть-Путильська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Клішковецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Мамалигівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Недобоївська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Рукшинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Хотинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Великокучурівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Глибоцька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернівецька,Новоселицька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Менська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,8
Чернігівська,Коропська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Чернігівська,Корюківська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,7
Чернігівська,Любецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,7
Чернігівська,Лосинівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,7
Чернігівська,Ніжинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,7
Чернігівська,Новгород-Сіверська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,7
Чернігівська,Сновська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,8
Чернігівська,Сосницька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,5
Чернігівська,Тупичівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання загального управлінського характеру,7
Чернігівська,Ніжинська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Менська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Лосинівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Корюківська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Сновська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Тупичівська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Любецька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Сосницька,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Коропська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Чернігівська,Новгород-Сіверська,Програма «Децентралізація приносить кращі результати та ефективність» (DOBRE),Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
